content,date,stars,title,company,user
"My wife and I just came back from a trip to San Francisco, Yosemite and Napa Valley and one of our most memorable moment was the hiking trip we did with Y Explorer. Our guide, John, was very knowledgeable and really took the time to...",10-Jun-08,50,Great Yosemite Hiking Trip,YExplore Yosemite Adventures - Day Tours,javierfi
"After reading all the great reviews on Tripadvisor, my wife and I spent a day last week hiking at Yosemite with YExplore . The guided tour added to our enjoyment of the park immensely. John kept us at a pace that was well suited to...",7-Jul-08,50,Wonderful day at the park with YExplore,YExplore Yosemite Adventures - Day Tours,egold
"We were a party of 4 adults and 2 teenagers. We stayed in the Moose cabin for 4 nights. The cabin was spacious, with a full kitchen
(microwave, cook top, no oven ), one private bedroom with a separate door upstairs and the other with...",10-Jul-08,40,NIce place right outside of Glacier National Park,Great Northern Resort,Luceric
Absolutely amazing experience with extraordinary feeling of safety while rafting. American Whitewater Expeditions made our first family rafting trip the most amazing adventure to date! We chose to do the two day South Fork rafting trip with a tent and meals included…we only needed to...,15-Jul-08,50,"American River Whitewater Expeditions, Awesome, Fun and Safe",American Whitewater Expeditions,BumbaDad
We had a party of 5 adults and 4 kids and we spent a day with American Whitewater rafting the South Fork. Our kids range in age from 8 - 10 and all of them had a great time - just enough whitewater to give...,25-Jul-08,40,Great time with this company...,American Whitewater Expeditions,Anita40
We had an amazing private guided tour with YExplore. We were in Yosemite for our honeymoon and our 6-hour hike was definitely the most memorable part of our time there. The guide was very knowledgeable about the park and took us to parts of it...,17-Aug-08,50,Loved our hike!,YExplore Yosemite Adventures - Day Tours,tobey29
This was a fantastic tour with John and Travis who were very friendly and kind and had excellent knowledge of the park and it's wildlife and plants. We did the Sentinal dome and Taft point family hike which was fantastic and not to tiring for...,18-Aug-08,50,Best part of our holiday,YExplore Yosemite Adventures - Day Tours,Monkfish1
"Our Y Explore Yosemite hike was definitely the highlight of our trip to Yosemite. My husband, our three kids (ages 12, 14, and 16) and I enjoyed the family hike. Our guides, John and Travis, were fun, helpful, and full of great information. They were...",27-Aug-08,50,The Highlight of our Yosemite Trip,YExplore Yosemite Adventures - Day Tours,ShannonOnTheRoad
"During a trip out to the west coast, my boyfriend and I decided we had to fit in some time to see Yosemite. We had a window of a day and a half and we were hoping to get as much out of that as...",11-Sep-08,50,Breathtaking Views and Great Exercise!,YExplore Yosemite Adventures - Day Tours,espranzani
"Four of us booked a hiking tour with Y Explore, due to all the positive reviews on Trip Advisor. We were only in Yosemite for two days, and wanted to make the most of our time. I would highly recommend Y Explore to anyone who...",21-Sep-08,50,The best way to experience Yosemite!,YExplore Yosemite Adventures - Day Tours,shajac1
The walk was nice. The history was unorganized and lacking fluidity in order to retain anything meaningful. The city has much more to offer than was explained on the tour.,18-Apr-17,30,It's ok,Old Charleston Walking Tours,Michele C
"We went on a day hike and a half-day photography tour with Y Explore during our trip to Yosemite.
As experienced travellers, we knew exactly what we wanted, did our research, spoke directly to various companies, and from our first chat directly with Catherine, to...",24-Sep-08,50,Hiking in Yosemite? Photography in Yosemite? Y Explore were outstanding,YExplore Yosemite Adventures - Day Tours,WimbledonExplorers
"Mr. Stiles seems so fully enamored of Charleston that he goes to great lengths to play down the plight of the slaves who were traded and who resided there. He does a similar turn with the ""relationships"" between male slave owners and female slaves, describing...",16-Apr-17,10,Mr. Stiles is a bit of a slavery apologist,Old Charleston Walking Tours,federotz
"We booked a private hike to May Lake and Raisin Lake one month ago and I have to say that everything was perfect. We really appreciated all the care that John and Catherine took in order to help us enjoying our visit to Yosemite.
First...",15-Oct-08,50,Great day with a great company,YExplore Yosemite Adventures - Day Tours,gatobebor
"As we had only one day in the park we booked a guided tour with Y Explore and we were glad we did. We chose the Sentinel Dome hike which takes you to some breathtaking viewpoints of El Capitan, Half Dome and North Dome. Our...",26-Oct-08,50,Wonderful experience,YExplore Yosemite Adventures - Day Tours,Loepie
"Stayed in the Two Bear cabin for one night. Be sure to read their cancellation policy as it requires payment well in advance and is not very forgiving. However, our stay was satisfactory in almost every respect. Clean two story cabin with sleeping quarters on...",4-Nov-08,40,Very Nice Cabins,Great Northern Resort,NationalParkHiker
"From the start it was clear that this was a well organized company.
They have a great web site but are small enough to provide excellent communications and advice by phone. I was set up with the perfect hike for my skills, given updates on...",13-Nov-08,50,Superb,YExplore Yosemite Adventures - Day Tours,SeaBum
"Not experienced hikers, my husband and I were looking for someone to take us ""off the beaten track"" in Yosemite. So we did a Google search and had the extreme good fortune of finding Y Explore. Our objective was to have someone show us the...",11-Jan-09,50,Way More Than We Expected!!,YExplore Yosemite Adventures - Day Tours,BorzoiNewYork
"This is the second time I have been to Yosemite and had the absolute pleasure of touring with Y Explore - Yosemite Adventures. The first time was on a fantastic, life changing 17 mile Half Dome Summit in September 2008 & because I loved that...",30-Mar-09,50,This is the absolute best way to see all of Yosemite's beauty!,YExplore Yosemite Adventures - Day Tours,SDJenn
"Excellent knowledge and experience of the park.
Ability to explain all aspects of the park.
Friendly and great service from inquiry to hike.
Hikes cater to your own needs, great customized service.
A must for those who know nothing about the park and want to...",23-Apr-09,50,"Greate Choice, excellent service, freindly and informative",YExplore Yosemite Adventures - Day Tours,SydneyFisher
"We went on the 18 mile Half Dome hike and although I have read lots about it prior to going out there, I was still slightly nervous as it is definitely a strenuous hike and probably the toughest I've ever done. There were points where...",5-May-09,50,Anything is possible!,YExplore Yosemite Adventures - Day Tours,mhhime20
"This was by far the highlight of our trip to Lake Tahoe and Yosemite over the Easter break. I came across Y Explore Adventures on Tripadvisor and the reviews did not disappoint.
John DeGrazio and Christelle were wonderful guides. Their love of the park was...",5-May-09,50,"A ""must"" if you want to see the park in all its glory!",YExplore Yosemite Adventures - Day Tours,moejoeop
"It was definitely the best experience in hiking and exploring me and my wife have ever had!
From the first email exchanged with Catherine to the conclusion of our amazing Upper Yosemite Falls challenging hike with John, every little detail was much more than what...",1-Jun-09,50,Couldn't be happier with choosing Y Explore,YExplore Yosemite Adventures - Day Tours,preá
"My wife, as an ""observer""and I had the good fortune of using Y Explore Yosemite for a 1-on-1 photograpy training or teaching session with Walter Flint. From the start to the finish, the service, the follow-up, and the care and attention to detail were spot...",11-Jul-09,50,Well worth the time and the money!,YExplore Yosemite Adventures - Day Tours,TWinThai
"We arranged a family hike with Y Explore, two adults and two five year old children. It was an exceptionally pleasant experience, very easy to arrange, very professional, the guide (John) was wonderful. They picked a very appropriate hike for us that was challenging without...",16-Jul-09,50,Wonderful Hiking Experience,YExplore Yosemite Adventures - Day Tours,JimTAtlanta
We booked a hike to Mount Hoffman. John was a brilliant guide. He was very considerate of our slow pace in the heat. He took great care to ensure we were coping. His knowledge of Yosemite made for a fascinating hike. His enthusiasm rubbed off...,10-Aug-09,50,Highlight of our trip,YExplore Yosemite Adventures - Day Tours,JohnFRG
"This was my first white water rafting trip and it had Class 4 rapids! I was really scared beforehand. We got to the river and my family's guide, Becca, was really great! She made sure that I knew exactly what I doing and was comfortable...",19-Aug-09,50,All of me enjoyed Tuolumne!,Zephyr Whitewater Expeditions,sdavi
The Zephyr guides know exactly what they are doing in every respect. We were out with 4 boats in a one day trip down the Tuolumne and our observation was that each boat was having a slightly different experience. These guides could navigate this river...,27-Aug-09,50,Amazing experience,Zephyr Whitewater Expeditions,Madrebt
Based on the reviews we booked one hike with John and Catherine to start our first day. we went on the sentinental dome and I must say it was very beautiful. we would never have done hike alone. we did the hike with our two...,2-Sep-09,50,the best way to see Yosemite,YExplore Yosemite Adventures - Day Tours,Frank037
"Went to the half-dome and Taft with my family. John, Catherine and their team are an outstanding group. Very pleasant, very helpful and very professional and they are great with kids. The views from the hikes are incredible. Very memorable and I highly recommend YExplore.",27-Oct-09,50,Incredible experience - Y Explore is a great company!,YExplore Yosemite Adventures - Day Tours,spadveen
"Our goal for the trip to Yosemite was to have a moment with our teenagers without cell phones and computers. This was the best vacation by far to have time with our kids exploring and just being together. Since our time was limited, we decided...",28-Oct-09,50,The best vacation experience with teenager kids!,YExplore Yosemite Adventures - Day Tours,AtHomeInTexas
"Y Explore is a family run tour group that I knew would be great from teh moment I spoke with Katherine! She was teriffic, offering a series of tour options designed with our abilities and interests in mind. My college-age son and I spent two...",28-Oct-09,50,Y Explore is Amazing!,YExplore Yosemite Adventures - Day Tours,VirginiaCavalier
"Just did this walking ghost tour...it was our first ghost tour. More history than ghost tales, and was slightly disappointed. It was entertaining, but about 30 minutes too long!",29-Mar-17,30,Just ok,Old Charleston Walking Tours,Wendy M
"We have been to so many National Parks but have never done an extensive hike. This is the only way to experience the true beauty of our nation's gems. We chose the waterfalls hike and were close enough to get drenched by the mist, hear...",28-Oct-09,50,"The highlight of our 1,100 mile road trip!",YExplore Yosemite Adventures - Day Tours,Tofamilyroadtrips
"The places we saw and stories we heard we entertaining, but unfortunately the guide wasn't a very captivating story teller and was kind of monotonous.... It wasn't a bad tour, just didn't keep my attention. Sometimes you just don't click with people!",20-Mar-17,30,Average ghost tour,Old Charleston Walking Tours,Alyssa T
"We enjoyed our trip with Yexplore very much. Our guide was highly qualified and could tell us a lot about wildlife in the park. The trip was very well organised and seriously prepared. What we experienced this day will always remind in our memories, the...",28-Oct-09,50,An unforgettable experience!!,YExplore Yosemite Adventures - Day Tours,SwitzerlandNique
"We had an outstanding experience with Y Explore during our visit to Yosemite on Labor Day 2009. We took a semi-private photo workshop and hike with Walter Flint, who in our opinion is an excellent guide and an outstanding photographer.
Y Explore took care of...",1-Nov-09,50,These guys know what they're doing!,YExplore Yosemite Adventures - Day Tours,sixbillions
Our first time at Yosemite - we were given directions and suggestions of what to pack for the day. Our guide was very informative and willing to answer all my kids questions. He made sure we all were able to keep up and were involved....,1-Nov-09,50,Great experience - very much worthwhile.,YExplore Yosemite Adventures - Day Tours,jss11
"My husband and I went to Yosemite for our honeymoon. Whilst there we wanted to climb Half Dome. Having read the trip advisor reviews and browsing the internet we decided to arrange our hike with YExplore.
John and Catherine DeGrazio were both fantastic in arranging...",2-Nov-09,50,The experience of a lifetime.,YExplore Yosemite Adventures - Day Tours,CPB2009
"I wanted to do something special for my 35th Birthday. I love the outdoors, and I had my intent on hiking Half Dome, but I couldn’t convince any of my friends to join me on this hike. So that birthday went by and I did...",8-Nov-09,50,Half Dome Birthday Adventure (For Individuals or Groups),YExplore Yosemite Adventures - Day Tours,Zokkuu
"Searched the net for a guide to take my wife and I on a tour of Yosemite. Hit the jackpot with Yexplore Yosemite Adventures, Catherine and John organised our hike, John met us in Yosemite village to guide us through the wonders of the valley....",23-Dec-09,50,Hike through Yosemite,YExplore Yosemite Adventures - Day Tours,PanheadBrisbane
"Hiking with Y Explore Yosemite is a fantastic way to experience the beauty of Yosemite National Park. My family (myself, husband and 2 teenage children) did the intermediate hike with John from Y Explore. This was a 6 hour hike through snow and ice which...",19-Jan-10,50,Unforgettable Yosemite Adventure.,YExplore Yosemite Adventures - Day Tours,OziDel
"We took a 3 hour private guided tour to learn to snowshoe with our two teenagers. PERFECT!! Our guide was friendly, informative, and paced us perfectly for our level of fitness. He was able to hold the attention of our teenagers (wow!) with just the...",30-Jan-10,50,Best Snowshoe Tour Possible!,YExplore Yosemite Adventures - Day Tours,planningtravelmom
"My husband and I were taking a short trip to Yosemite and wanted to maximize our time and experience, so we booked a hike with Y Explore. Even though I only gave them about 24 hours notice, Catherine was so helpful in planning our hike,...",15-Mar-10,50,Best idea ever--so worthwhile.,YExplore Yosemite Adventures - Day Tours,JBLT
I booked a tour with yexplore for my family because we unfortunately had a VERY short time in Yosemite and I wanted to really make sure that we got the most out of it. I contacted yexplore after reading all of these reviews. They were...,23-Apr-10,50,you'll regret NOT booking a tour with them!,YExplore Yosemite Adventures - Day Tours,mjp0084
"This was the highlight of our Yosemite trip!!! Saw things I know we wouldn't have seen without the benefit of our guide, John. Kept us on a great pace and made sure we saw as much as possible. Would do this again and highly recommend...",14-May-10,50,Don't Miss This Unique Opportunity!!!,YExplore Yosemite Adventures - Day Tours,VegsSTL
"This company was a great find! I am so lucky to have found them on the internet thru trip advisor!
The Photographers that they arranged for our workshops were extremely helpful. Each one had his own take on photography and really helped in my pictures....",20-May-10,50,The Best Photo workshop i have experienced,YExplore Yosemite Adventures - Day Tours,jglaser757
"We stayed at the Great Northern Resort in West Glacier. My husband,myself and our four adult childen stayed in the Wapiti cabin. Everything about it was great. There was plenty of room. It was spotless. The beds were comfortable and all the staff were very...",25-May-10,50,Great Place to Stay,Great Northern Resort,tlwOakPark_Illinois
"We went along Highway 120 to Hetch Hetchy with Robb Hirsch, an award winning photographer based in Groveland. He knows both digital and film worlds and spent all the time each of us needed to get the best possible images. He really knows the places...",2-Jun-10,50,Great Photo tour!!!,YExplore Yosemite Adventures - Day Tours,PMLBOB
Brent is the man. Did a fantastic job taking us around to all the breweries. Highly recommended.,8-Jun-10,50,AWSOME TIME!!,Denver Brews Cruise,OzzieMaster
I will echo others' sentiments - this is a must do for your family during your stay at Yosemite. The knowledge that John has about the area as well as his passion about Yosemite really saturate your visit - awe inspiring views and interpretive information...,13-Jun-10,50,A must do for your Yosemite trip!,YExplore Yosemite Adventures - Day Tours,OHcampers
"Brent has the access and knowledge to get you the 'behind the scenes' info about some of the greatest American craft breweries in Denver.
Can't really put words on this experience. Five Thumbs way up!",22-Jun-10,50,This is a MUST DO for visitors AND residents!,Denver Brews Cruise,armadill09
"I went with a group of 4 and a couple were not even beer drinkers, but we ALL really enjoyed our ""cruise"". Brent was great and taught us a lot about the breweries we visited and Denver. We had a blast and I recommend it...",1-Jul-10,50,A Must do in Denver,Denver Brews Cruise,imorax2
"My friends and I enjoyed the brewery tours and samples. Our guide, Brent, was knowledgable and friendly. Thanks Brent, we had a blast!",2-Jul-10,50,Great fun!,Denver Brews Cruise,NVGreenGirl
"We just returned from a quick visit to Yosemite. We knew we wouldn't have a lot of time, so I went on Trip Advisor to find something special for our family to do. When I read the reviews of Y Explore, it sounded perfect! Unfortunately,...",5-Jul-10,50,A great way to see the park!,YExplore Yosemite Adventures - Day Tours,luvs2travelsocal
"I came across Denver Brews Cruise while looking for some cool things to do in Denver for my brothers bachelor party. This trip tuned out to be exactly what we were looking for. Denver is known for some great micro breweries, and the Brews Cruise...",6-Jul-10,50,Perfect Bachelor Party Event...,Denver Brews Cruise,breiner10
"Denver Brews Cruise is a fantastic experience. We spent hours with Brent, the guide, who was incredibly knowledgeable about the breweries, the beers, and beer history in Denver. We tried a variety of beers at a variety of breweries--everywhere from an English pub to a...",11-Jul-10,50,"Great fun, great guide--more beer than we knew how to drink.",Denver Brews Cruise,hns42
"Although I'm not much of a beer drinker, we had a wonderful time and learned a lot about beers and brewing. Great guide! Would highly recommend this to everyone!",21-Jul-10,50,Aweswome guide with Denver Brews Cruise,Denver Brews Cruise,youngoba
"The Brews Cruise is a great night out even for locals! Brent was a fun and knowledgable tourguide who not only taught us a lot about beer but showed us a fantastic time. I would recommend this tour to anyone, beer lovers or otherwise. Check...",26-Jul-10,50,Great Time In Denver!,Denver Brews Cruise,arov
"Meeting at 6:30 pm, Brent was our tour guide and designated driver as we visited 3 local micro-breweries. One was well established, one was a startup, and one was an English style pub. The mix provided not only the opportunity to ""taste"" a variety of...",27-Jul-10,50,Great way to spend a summer evening,Denver Brews Cruise,AztecKid
"I was really excited about this tour, but....
I take advantage of any opportunity I have to learn more about the civil war and visit historical sights, but after spending the first full hour (of a two hour tour) listening to a lot of political...",6-Sep-16,30,"Less talking, more sight seeing...",Old Charleston Walking Tours,Wildflower030
"After reading the reviews on Tripadvisor, my husband and I decided to book a hike with Y Explore--we were traveling with our two boys ages 6 yrs and 11 yrs and we wanted them (and us) to learn more about the area. The experience ended...",27-Jul-10,50,Great Family Experience with Y Explore,YExplore Yosemite Adventures - Day Tours,BaltMomDoc
"My family and I had such an amazing time with the guys at Zephyr - we have two boys, 13 and 10 and only my husband had rafted before; our guide, Dave-O, was so experienced and looked after us all really well - he knew...",5-Aug-10,50,Awesome family experience and delicious food too!,Zephyr Whitewater Expeditions,T-_-Voyager-_-T
"We did this tour back in November. After adding Denver Brews Cruise to TA, I sadly am just now getting back to submit the actual review. However, we had a blast with Brent! I had a friend in town from Alaska who had never been...",26-Aug-10,50,Glad to discover this treat!,Denver Brews Cruise,jillflyz
"Just getting into photography and wanted to get some great shots of Yosemite Valley. I booked a private photgraphic workshop with Y explore so that I could have a one on one experience with the quide. Walter was fantastic, very patient with me, knowledgeble of...",31-Aug-10,50,Best part of our entire vacation,YExplore Yosemite Adventures - Day Tours,mritech32246
"We hired a private guide to introduce us to Yosemite through Y Explore Yosemite Adventures. They created the perfect family hiking tour. Our guide, Lindsay, was great. We went to Toulumne Meadows and she provided the right balance of hiking, environmental science, and history. It...",5-Sep-10,50,Spectacular Family Hike,YExplore Yosemite Adventures - Day Tours,cynwydkyd
We arrived from the east coast and wanted an experience that would set the tone for the rest of the vacation. Our tour with Yexplore was everything we hoped for and more. It was easy to meet John in morning and he prepared us that...,5-Sep-10,50,Perfect way to start a vacation in Yosemite!,YExplore Yosemite Adventures - Day Tours,roadtripster57
Y Explore was as good as advertised. My adult daughter and I did the 5 hour moderate hike in Yosemite. Our guide knew a lot about the history and geology of the park. The day was perfect and not too difficult a climb.,6-Sep-10,50,Hike to Lake May was excellent,YExplore Yosemite Adventures - Day Tours,cgp3
Did the 1-day hike to Half Dome & back. It was the highlight of my sabbatical from work & I loved every minute of it! John did a great job in letting me know what to expect section by section and I highly recommend Y...,8-Sep-10,50,Awesome!,YExplore Yosemite Adventures - Day Tours,David L
We were very impressed by Y Explore from the first contact (Catherine responded to our email inquiry immediately) to the pre-trip confirmation to the prompt meeting time the days of our (2) hikes to the content of the information - and the amount of information...,15-Sep-10,50,Y Explore helped make our trip to Yosemite wonderfully memorable.,YExplore Yosemite Adventures - Day Tours,AdventureO
I was in town for a conference. I emailed Denver Brews Cruise and received a quick reply from Brent. Brent confirmed that our group would be able to attend the cruise at the date and time we requested. Brent was very knowledgeable and so friendly....,17-Sep-10,50,Really fun and a great way to get away from your hotel for awhile!,Denver Brews Cruise,leekris81
"I recently took a three day trip to Yosemite and guides John and Mark made it wonderful for me. I am not an experienced hiker, so they were sensitive to my level of skill versus that of my friend, who was well experienced in hiking...",30-Sep-10,50,Wonderful experience!!,YExplore Yosemite Adventures - Day Tours,jghines
"Just spent 5 nights at the Great Northern ""Moose"" chalet. The unit sleeps 8, 6 up and 2 down. The chalet is very roomy, cozy and fully equipped including large outdoor gas grill. The gas fireplace failed but the delightful young owners appeared in minutes...",2-Oct-10,50,"Great Value, Just a Great Place",Great Northern Resort,DrZ82
"My friend and I recently returned from a 3 day hiking adventure with Y explore. I had been to Yosemite 15 years previously and vowed to make it back. Even though it took me a long time, it was well worth the wait. Y explore...",6-Oct-10,50,Excellent company,YExplore Yosemite Adventures - Day Tours,lynn30043
Yosemite is such a magical place--and to be guided by Yexplore makes it a special experience.,15-Oct-10,50,Best Ecotour company in the business!,YExplore Yosemite Adventures - Day Tours,of102356
"My husband and I took four half-day workshops over the course of a long weekend with three different Y Explore photographers...and learned something from each and every one of them!
All of the photographers were friendly, knowledgeable and professional...and truly cared that we had the...",20-Oct-10,50,Picture-Perfect Photography Workshops!,YExplore Yosemite Adventures - Day Tours,TripleNs
We went on this tour last week. Information was good but our tour guide was very hard to understand. He spoke very fast and not very loud for the large group and was hard to hear and understand. We have been on many ghost tours...,15-Jul-16,30,Ok Tour,Old Charleston Walking Tours,monaco2611
"Its completely awesome. You start at Pint's Pub, Brent drives your soon-to-be-tipsy friends around downtown Denver, visiting Breckenridge Brewery, Great Divide or some new operation you can only get in their obscure, word-of-mouth-only taproom, (any combination of two, because of the great tour of the...",25-Oct-10,50,"Sampling Denver's Best Micro (and Nano) breweries, this is the best 5 hours you can spend in Denver",Denver Brews Cruise,hashvillenc
"Based on other trip advisor reviews, my husband and I decided to look into hiring a guide for a day hike while we were vacationing in Yosemite. YExplore was highly rated, so we went with them.
We did a full day hike starting from Glacier...",3-Nov-10,50,"Great Views, Great Hike, Great Guide!!",YExplore Yosemite Adventures - Day Tours,Day_Hiker2010
This was my first time to Yosemite and decided to hire a guide to hike Half Dome. John was my guide and he made the hike much more enjoyable. He was very knowledgeable and had a genuine concern for my well-being for the entire hike....,4-Dec-10,50,Amazing Hike with a Great Guide,YExplore Yosemite Adventures - Day Tours,chucky524
"Brent was a super host on the Brews Cruise in Denver. We started at Pints Pub, and traveled to the Breckenridge Brewery for a tasting and to learn about the beer making process. Brent was upbeat and flexible. Our next brewery was called Strange Brew,...",18-Jan-11,40,A bit of fun...with a built in DD!,Denver Brews Cruise,staciemcdonaldpr
Brent was a great guide and it was nice to have our own DD. Enjoyed all 3 brewery companies we went to. He is well informed and explained the processes very well. He had a good relationship with each of the Breweries we visited. It...,10-Feb-11,50,A definite to do if you like micro-beers.,Denver Brews Cruise,sec0052
If you are visiting Yoesemite I definetly highly recommend Y Explore as your guide. The experience through them will make your vacation a memory of a LifeTime. Being an experienced hiker I had no idea I would learn so much more in hiking techniques. These...,21-Feb-11,50,Memory of a LifeTime,YExplore Yosemite Adventures - Day Tours,mooseWarren
My boyfriend and I went on the tour toward the end of February and we had a blast. Brent is an excellent and VERY knowledgeable guide. Definitely make a reservation if you know you'll be in Denver. You WILL have a good time! :),4-Mar-11,50,So worth it !,Denver Brews Cruise,Moewekind
"Brent's knowledge of beer and his laid back presentation style made this a very fun, relaxing good time. For the amount of information, behind-the-scenes access and delicious samples you get this is well worth the money. If you are looking for a great way to...",6-Mar-11,50,A great time!,Denver Brews Cruise,EBaca
My husband and I booked this tour after reading about it on TripAdvisor and it definitely exceeded our expectations! Brent was super knowledgeable about how the beer was made and gave us a behind the scenes look at the process. The samples were varied and...,11-Mar-11,50,Great fun and value!,Denver Brews Cruise,JennZP
"My friends and I LOVED this tour. We stopped at three breweries - Breckenridge Brewery, Strange Brewing Company, and Pints Pub. The beers were delicious and the servings were very generous! We got to see the varying capacity of the breweries, from Breckenridge's 50 barrel...",20-Mar-11,50,Amazing Beer and Knowledgeable Guide!,Denver Brews Cruise,ANB10
We literally just finished our Brews Criuse with Brent. We had a great time! He was very knowledgable about the beer and the breweries and a lot of fun. Our guests from out of town rate it as the top thing we have taken them...,21-Apr-11,50,Brews Cruise Rocks!!!,Denver Brews Cruise,Victoriatennimon
"I'm not much of a beer drinker either, but I loved learning about how beer is made and distributed. We found a great find in Strange Brewing Company (not large enough to be distributing yet, but according to my husband: ""Great beer!"") And Brent was...",2-May-11,50,This was soooo much fun!,Denver Brews Cruise,beautyandtheatre
We got a group together to celebrate my husband's birthday on the Denver Brews Cruise. It was so convenient to be able to get everyone into one vehicle and travel to the breweries together. The microbrews were outstanding--many different types of (generous) beer samples were...,2-May-11,50,Awesome Tour!,Denver Brews Cruise,Rebecca H
"This was a great experience. It was a fantastic way to see some different parts of Denver, while learning about and tasting beer in the meantime. The tour was informative, fun, and well worth the money.",5-May-11,50,Great experience!!!,Denver Brews Cruise,JohnBartley
Brent does a great job explaining the beer process in an interesting manner. Our group was full of questions which he fielded well. Very professional but engaging. Lots of beer samples. This was a gidt to my beer loving husband and He adored it,8-May-11,50,Beer by Brent,Denver Brews Cruise,Shebbie68
"Brent was a terrifc host for 6 PSU Kappas from the 80's. He was a lot of fun and very informative. We tasted many great beers and learned a lot about brewing and distribution. Brent was enthusiastic, knowledgeable, charming and had a great sense of...",10-May-11,50,"We had so much fun, we did not realize we were learning, too!!",Denver Brews Cruise,MickPSU1982
"We try to go on a ghost tour wherever we visit
We found a Groupon for this 90 minute Ghost Tour
Taken through a couple stops in the city, there were more stories about ghosts that weren't in the location we were, but at the...",16-Mar-16,30,"Guide was good, but a little disappointed with the stories and the tour",Old Charleston Walking Tours,circlearoundtheworld
"We booked the one day Merced river trip online in May 2011. It was easy to book online and they sent good instructions right away. When we showed up on the day of the trip we were outfitted with all the gear including wetsuits, wool...",23-May-11,50,Awesome experience,Zephyr Whitewater Expeditions,Vegasheidi
The Brews Cruise was great. Myself and four of my friends took the tour while we in Denver for a bachelor party. We tasted a bunch of beers at the breweries and they were all great. Even the root beer was good. Brent was a...,31-May-11,50,"Awesome tour, awesome guide",Denver Brews Cruise,BradP81
Enjoyed Denver so much with this informative and interesting tour. Brent is a great guide. Discovered some beer that I would have never found without this tour.,4-Jun-11,50,Great fun!,Denver Brews Cruise,ccrow
