content,date,stars,title,company,user
"In fairness, maybe I misunderstood what this was supposed to be. I'd been on a ghost tour in Edinburgh and it was fantastic. The guide took us through the city, told us old tales that help you understand the city's past, and did so in...",11-Aug-15,20,For the true believers,Old Charleston Walking Tours,DisplayNameBrian
"After evaluating reviews for several touring companies, we selected Old Charleston Walking Tours for our family ghost tour experience primarily because Mike Brown came highly acclaimed and the website clearly stated that he personally is the tour guide for all ghost tours. Upon on our...",24-Jul-15,20,Misleading Website,Old Charleston Walking Tours,Mark E
"This tour was o.k. We did this tour with our 4 teens. I thought it would be more historically based...meaning encompassing more ""important"" history...not history about relatively non-famous people or structures. It was kinda weird standing in parking lots or behind buildings. My husband and...",19-Aug-15,30,Ghost Tour in downtown Charleston,Old Charleston Walking Tours,bethbeam
"We took the Ghost Tour with Michael E. Brown on Oct. 30th and were very disappointed. If you want exciting, this is NOT the tour to take. All he did was walk us to a building and tell us a ghost story; then walk to...",2-Nov-14,10,Ghost Tour Very Disappointing!,Old Charleston Walking Tours,JoyJoyLin
Mike Brown's general enthusiasm and knowledge on the subject is the best part of the experience. Expect some fun history wrapped with some local product placement. Worth the money only because Mike is so into his craft that you forget that you walked in a...,24-Feb-15,30,"""Ghost Tours"" should be called ""Gate Tours""",Old Charleston Walking Tours,stephenbL619YD
"We puchased a groupon for the civil war walking tour which had to be reserved in advance ? I scheduled it for January 2 at 10:30am. We arrived per the schedule, we live about fifty minutes out of town, when the guide arrived he informed...",3-Jan-15,10,Disappointed,Old Charleston Walking Tours,redhare54
"There is no question Dennis knows his stuff, he is a master at it. Bottom line is we never should have booked this tour for a family, even though we paid on groupon.",27-Aug-14,20,Civil War/Slavery-NOT FOR KIDS,Old Charleston Walking Tours,RowerXX
"I purchased a Groupon to experience the Ghost Tour while visiting Charleston with my boyfriend. I bought the Groupon after verifying availability for the tour via the company's website. Per the Groupon instructions, I needed to call to make the reservation. I did that on...",26-Aug-14,10,Disappointment,Old Charleston Walking Tours,My_Review_23
"Tried to book today on line today. Can't take same day bookings, so we called. We were told by one of the partners, that he had no clue if they had availability for today. Said only Mike knew, and he was asleep. So we were...",22-Oct-14,10,"Tried to book, and they couldn't",Old Charleston Walking Tours,traveldiva4ever
"We picked this ghost tour based on all of the favorable reviews. However, I just was not that fond of Mike's presentation. I had already read about some of the stories he told and his presentation did not lend any additional interesting information. In fact,...",28-May-14,30,Not My 'Cup of Tea'!,Old Charleston Walking Tours,Debbie A
We took this tour based on all the other reviews but could have saved our money for another tour more worth while. We took the Civil War tour with Dennis which was very informative and Mike was very nice to deal with. The Ghost tour...,22-Apr-14,30,Disappointing Ghost Tour,Old Charleston Walking Tours,CHW2
I've done several ghost tours across the globe so we thought we would try this one as we were in the area. We had a few younger children with us and the older ones found it interesting. The stories were good but at the end...,19-Apr-14,30,Night Ghost Tour was Good but Have Had Better,Old Charleston Walking Tours,bennrg2001
"I'll be honest, if this were a civil war history, or history of Charleston in general, then I would have been much happier and would be giving a better review. This review is for the ghost tour only. We are from Savannah, so maybe we...",20-Nov-13,30,More of a history tour than ghost tour,Old Charleston Walking Tours,Christina K
"We had read MANY reviews, so we felt like we were being very selective when making our ghost tour reservations. Very interesting b/c one of the reviews we read said that the tour guide's ""voice"" got on his nerves after awhile. I thought that was...",13-Nov-13,30,Disappointed,Old Charleston Walking Tours,Trisha S
The Ghost Tour was not what I had thought it was going to be. The tour guide was very nice but it seemed like I could have found all the information from reading a pamphlet or doing a self guided tour. The tour guide also...,29-Dec-13,20,Not the best tour,Old Charleston Walking Tours,Dyan G
"we've been on this tour before, kinda mediocre. Don't go into any kind of buildings, graveyards, or other interesting areas...you just stand outside and look in. Now, I don't know if that's city ordinance or if they don't have the connections that some of the...",10-Nov-13,30,Good,Old Charleston Walking Tours,Joey-Tashia
"We took the Ghost Tour in October and had Mike as our guide. Little on the bland side but to his credit, as pointed out by others, he doesn't buy into the ""Orb"" BS or other phony spiritual stuff you get on so many other...",4-Nov-13,30,Good but just OK,Old Charleston Walking Tours,GuppyDriver
Our family took the Ghost of Liberty tour with Don. His emphasis was on history and not ghost stories. It felt like a long history lesson and then a short mention of a possible ghost here or there. Our kids 8 and 13 lost interest...,13-Aug-17,30,Ghost of Liberty lacked Ghosts,Ghost City Tours of Charleston,eur0gurl1
"After reading reviews of how good this tour was, we booked the Death and Depravity Tour. ""No one under 16 because it's too scary"" NOT SCARY AT ALL! Save your money. My daughter and I went to a cemetery during the day and after reading...",2-May-17,20,"Not impressed, Not Scary, Not worth it!!",Ghost City Tours of Charleston,Philly1965
"We've been on a lot of Charleston Ghost Tours and Ghost City was pretty much the same as the others. There are too many tours and not enough stories , the tours are bumping into each other.
Our guide Mason did a good job telling...",29-Mar-17,30,Average,Ghost City Tours of Charleston,Robert A
"First hour was a waste of time If the restaurants aren't ready for the tours before 10:30, why does tour have to meet at 9:30? I didn't need to hear about Henry ""Hank"" ""Hoon"" Calhoun's version of the history of Charleston, I felt like he...",12-Nov-17,30,Rocky start but got better,Charleston Culinary Tours,terrymX8320FC
We signed up for the mixology tour and were really excited about it. After an hour and a half and 3 bars we were a little disappointed. Our young tour guide was mediocre at best. Other than what ingredients went into each cocktail no other...,12-Nov-17,20,Mixology Tour,Charleston Culinary Tours,9kidsus
We enjoyed the tour just wish the first two bartenders explained the drinks and how they were made like the third bartender did. It was more of a drinking tour and less a mixology tour.,21-Nov-17,30,Something different to try,Charleston Culinary Tours,Melanie G
"My expectations were somewhat higher than what I got. The tour guide, Calhoun, was wonderful and quite the interesting story teller. The restaurants chosen were average and ones that I typically wouldn‚Äôt be inclined to dined. But if a traveler is interested in Charleston‚Äôs food...",4-Nov-17,30,A little disappointing,Charleston Culinary Tours,Gayle S
Our guide was charming and interesting and a couple of the 4 places we went to (one was ice cream) were places that we would probably never think of going into BUT their food was tasty. A BBQ restaurant and the ice cream shop were...,4-Nov-17,30,Upper King Street Tour,Charleston Culinary Tours,hedo_traveler
I thought the guide did a great job with the history. He was very entertaining but I did not like the way food was served at the restaurants. There were 15 people on our tour and they just placed small servings of the food on...,13-Oct-17,30,Guide was a 5 / Serving of food a 2,Charleston Culinary Tours,Shirley S
"If you're looking for super fattening fare, then this might be up your alley. Pulled BBQ Pork at two locations - one accompanied pulled BBQ beef and the other was a sandwich, fried chicken, french fries cooked in duck fat, fried shrimp corn dog (this...",4-Oct-17,30,Mediocre Food Selection,Charleston Culinary Tours,Jane C
"We had gone on a mixology tour in New Orleans and it was a great experience, so we were excited to go on one in Charleston. It may be unfair to compare the two but this one was not as good. We enjoyed our guide,...",3-Oct-17,30,MIxology in Charleston,Charleston Culinary Tours,kdp539
"This was our 3rd tour with Charleston Culinary tours. While the tours are always fun, there was less interaction with the bartenders (except at the last stop - Republic Lounge - also the best drink) and the 2nd stop was not up to their usual...",2-Oct-17,30,Mixology tour,Charleston Culinary Tours,A TripAdvisor Member
"Was hoping for more of the new south cuisine. This was very old school, lots of fried things and the usual southern fare. The portions were huge, you could easily make lunch out of it. We just didn't want to! Thought there would be moreÖ",18-Oct-17,20,Not great,Charleston Culinary Tours,suzannea504
"This tour is basically an appetizer tour consisting of 4 stops at far from the best of Charleston‚Äôs restaurants. Never saw a chef to explain the food served although the servers tried their best.
More of a promo for the establishments. Would not recommend as...",25-Sep-17,30,Appetizer Tour,Charleston Culinary Tours,NHMax
We may have shot ourselves in the foot when we mentioned on booking our tour that none of our nine adult family member party cared for oysters and only a few liked scollops? As a result we found ourselves overwhelmed with barbecue the first two...,31-Aug-17,30,TO MUCH PORK!,Charleston Culinary Tours,Ted J
"The tour was expensive! Our tour guide was difficult to hear because our tables were right in the heart of the restaurant, so there was a lot of back ground noise. The food was OK.,I am so sorry that you did not enjoy yourself. I hate to bug you but would love some more information about your experience. Who was your tour guide? Do you remember the restaurants that you went to? We do our Culinary Tours during the...",24-Jul-17,20,Would I spend the money on this tour? Not likely!,Charleston Culinary Tours,KDAcolorado
"The first two ""restaurants"" were a burger place and a barbecue place. Just not what we expected being in Charleston with all the great restaurants.",15-Jul-17,20,Less than expected,Charleston Culinary Tours,Jill P
Our tour guide was very nice and knowledgable but didn't have a background in the culinary world so I felt we didn't get the insight and passion I had hoped for. The portions were not as big compared to other food tours we had done....,15-Jul-17,30,Upper King Street,Charleston Culinary Tours,midgiec
"We had a lovely time on our food tour. I think this was mostly due to the other participants. Our tour ""guide"" did little more than shuttle us from place to place and list the dishes we were to try. The food was good, don't...",29-May-17,30,Expected more for price,Charleston Culinary Tours,Amanda R
"There are a number of culinary tours in Charleston, which has become something of a foodie Mecca. Most of these cost around $20 for a couple of hours walking and tasting. This Chefs' Kitchen Tour is three times that price, seemingly based on the premise...",25-May-17,20,Chefs' Kitchen Tour not worth the price: not enough tasting and too few chefs,Charleston Culinary Tours,Deborah Ann A
"We signed up not knowing which ones were better. Charlie was a fantastic guide and she did an awesome job leading the tour and giving history of the food, restaurants, the King street area, and Charleston overall.
However, we were kind of disappointed with the...",14-Jun-17,30,It Was OK,Charleston Culinary Tours,bnco393
"I have done many food tours over the years and what I enjoy about them is the chance to learn about the local cuisine and flavors. This was a tour of Charleston restaurants, not Charleston foods - where were the biscuits, pralines, shrimp & grits",5-Jun-17,20,Disappointing tour,Charleston Culinary Tours,NancyWWH1963
"The tour we took involved speaking with 3 chefs over the 3 hour plus hours. As far the menu - mainly tasting carbs: (doughnuts, biscuits, macaroni + cheese, hush puppies). The highlight was tasting a delicious prosciutto appetizer at Indaco. We were disappointed in the...
Description from the website - ""On this 3 hour walking tour you will meet the...",21-May-17,20,Charleston Chefs' Kitchen Tour,Charleston Culinary Tours,Lizzie D
"Our original Chef's Kitchen Tour was canceled at the last minute and we were added to the Upper King Street Tour. Sadly, the tour was not worth the cost. We did not receive any discussion of the cuisine itself and just ate small bites at...",4-Jun-17,20,Upper King Street Culinary Tour,Charleston Culinary Tours,sikesj61
The tour was Ok! The food variety was limited....we had pulled pork at two locations! It really was all more like bar food! Our last stop was a bakery where there was no where to sit down.,22-Apr-17,20,Culinary Tour,Charleston Culinary Tours,Cindy W
"Our guide was amazing (Hoon Calhoun), lots of good stories and history, but as a local there's FAR better food on the peninsula then the places that were selected for the Upper King tour.",15-Apr-17,30,Sub-Par Food Choices,Charleston Culinary Tours,Kristin C
"This tour is 1 hour too long. The guide spent the first 45 minutes talking about blue grass in Kentucky, horses and his personal history. Not only boring but we were freezing standing out on the sidewalk listening to him ramble on. Do yourself a...",8-Apr-17,30,Too much talking about non food related items,Charleston Culinary Tours,Geraldine B
"I've done multiple food tours around the world, and this one was a bit of a disappointment. The main problem was there were too many people on the tour (15+guide), which made hearing what the guide was saying and walking around town difficult. The second...",9-May-17,30,Too many people!,Charleston Culinary Tours,Amy G
Thought the tour was a little unorganized and drinks weren't explained very well. But overall it was fun and semi-informative. Probably would like to pay a little less per person if i were to do it again.,4-May-17,30,Mixology Tour,Charleston Culinary Tours,4kacied
"The highlight of our culinary tour had to be the people we toured with. We had a fun group of folks from all over, all with a love of good food and fun. The food was good and there was plenty of it! Be sure...",3-Apr-17,30,Good Food,Charleston Culinary Tours,Foodandfun_12
"My friend and I took this tour March 9th '17. All of the glowing remarks I read before this led me to believe this would be more extensive that it was. I guess I should have chosen the chef's tour or something. Anyway, the guide...",19-Mar-17,30,Downtown Culinary tour,Charleston Culinary Tours,Roberta H
"Hoon Calhoun was our guide. He is inept at reading people or social settings. The purpose of doing a culinary tour is to sample local restaurants, while being able to socialize with those around you. The socializing part was impossible, because Hoon would not stop...",27-Apr-17,20,TERRIBLE tour guide; fine tour,Charleston Culinary Tours,angelaE8843FQ
"The tour itself was good, the tour guide was very knowledgeable of the area and the History of Charleston which was great. On the Chef's kitchen tour we didn't actually get to go into any kitchens or anything like that. We did meet some of...",25-Apr-17,30,Chef's Kitchen Tour,Charleston Culinary Tours,William M
"We started at the Cumberland Street Smokehouse, a BBQ joint. The went directly to another BBQ joint. 3rd was for a sandwich and then a desert place. Why would a Charleston culinary tour go to two BBQ places and not something else like a fish...",10-Mar-17,30,"Downtown Culinary Tour - OK, Not Great",Charleston Culinary Tours,Tootallal
"We have been on many food tours in various cities and wanted to do it in Charleston as well. However, it was very little touring! We met at the first restaurant and sat for an hour before moving a short distance to the next place....",10-Mar-17,30,Great food but not much of a tour!,Charleston Culinary Tours,ChrisClarksville_TN
Was disappointed with the restaurants we were taken to see. One was a shed that had wires hanging down. Looked like a dump but the food was fair. No upscaled restaurant was on the list. Felt that it wasn't what was told it would be....,23-Feb-17,30,Nothing that seemed to be up class. Dissatisfied with the restaurant we were taken One was a shed with wiring hangin,Charleston Culinary Tours,mspitt11
"I thought this tour was a nice change of pace and a good way to check out multiple spots to eat, Charleston has many good ones. The tour guide was very nice and had solid knowledge on the city. I was disappointed with the food...",28-Nov-16,30,"Nice tour, not so Charleston focused",Charleston Culinary Tours,Joe A
"We signed up for the Chef's Kitchen Tour expecting that we would be interacting and speaking with actual chefs at the restaurants we visited. We stopped at five locations, and only spoke with two chefs. The first stop was a doughnut shop where we sat...",26-Nov-16,30,Chef's Kitchen Tour Disappointing - But Not Hoon!,Charleston Culinary Tours,Arch68
"Save your $60 and go to dinner somewhere and book another tour. I knew when I booked this tour it would be great or a rip off. It tended to be close to the later. (especially for a family of 4)
We started out on...,Thank you so much for taking the time to write a review. We love getting feedback, both positive and negative, from our customers as it helps us to make adjustments and improve. I apologize that you did not enjoy your experience as we take customer...",9-Jan-17,30,Very Average Hor d‚Äôoeuvres & Avg/- Avg Tour,Charleston Culinary Tours,pointmtn
We went to scope out the meeting place noted on our tickets before the tour and found that that restaurant we were to meet in no longer existed. I called their office and was told that they knew the restaurant had closed but had notÖ,2-Nov-16,30,"Lots of food, but light on history",Charleston Culinary Tours,Debbra B
Tour through a transitional neighborhood. Walking around fragrant garbage cans and old mattresses. A hamburger joint and a back yard stand.,12-Oct-16,30,Unimpressive.,Charleston Culinary Tours,waynebarker2010
"I enjoy food tours when I travel somewhere new and in other cities have enjoyed going to lots of different shops, cafes and restaurants and also used the tour to get my bearings round a new city. This was just a trip round 4 restaurants...",7-Oct-16,30,Not the best food tour,Charleston Culinary Tours,juni1966
"Guide was good, had to constantly speak over various noises. Food at Hom great, Lana's and R Kitchen were barely ok, Sugar shack was super. Would do it again if I knew which restaurants.",4-Oct-16,30,Mediocre,Charleston Culinary Tours,991paradise
"we took the historic Downtown tour in 2014 and it was a wonderful culinary experience, great regional food, excellent restaurants and an overall good experience. so good that this year we decided to to take the Upper King st. tour and the Historic downtown Tour....",28-Sep-16,30,"Worth doing, but disappointing compared to the same tour in 2014",Charleston Culinary Tours,C9413KZpamelaa
"Our tour guide was delightful and friendly. I was slightly disappointed with the food at one out of four establishments. I am not sure if the establishments are rotated or not but we met at Hom which to me was just ""bar food"". I kindaÖ",24-Oct-16,30,Average,Charleston Culinary Tours,CherCher1
"Great food and restaurants. Lots of variety. Tour guide dominated the conversation to a point where the group couldn't have a conversation. He talked all about him and was too egocentric for our liking. Nice guy, too talky. Tour was 3.5 hours long and could've...",21-Oct-16,30,Great Food Average Guide ,Charleston Culinary Tours,Abhenn
"I expected more from our tour guide, Bryan. He spoke mostly about the homes and fires. I wanted to hear some history about the area. So,yes, I was disappointed indeed. It was a wasteful hour.,Dear Diana M.,
Thank you for taking the time to review your Old South Carriage tour. I'm sorry to hear you were disappointed in the tour. Please give us a call at 843 723 9712 to help us better understand your experience so that we...",14-Nov-17,20,Tourist ,Old South Carriage Company,Diana M
"Save your money. Don't say I didn't warn you. It was our 20th Anniversary, so we splurged for a private tour. Barely 30 minute tour on mostly busy streets (no old houses--no Battery). Communication was poor on what you received for $150 for this 'private'",6-Nov-17,20,Worst Activity We Did In Charleston,Old South Carriage Company,IwannabeaSoutherner
"Ours was average at best. We appreciated the chance to get on sooner than our reservation time, yet the tour did not take us to the areas near Battery Park, or many of the historical homes that are close to the water. While we learned...",4-Nov-17,30,It may depend on the tour guide ,Old South Carriage Company,ndalum
"We were so looking forward to this tour...our first ever. We planned ahead and were even given a $2 off per ticket homeschool discount. Our boys, 9 and 11 were excited. Customer service leading up to the tour was great. The aforementioned discount, the friendly...",6-Oct-17,20,Bad language from tour guide not appreciated with young kids...,Old South Carriage Company,StaceyWife
"Nice town but be aware that your tour will only see a small bit of it because there are so many tours in action at once that they are assigned tiny routes to not overlap. I can only speak to one tour that we took,Ö",17-Sep-17,20,Pretty Sights With A Condescending Tour Guide,Old South Carriage Company,Florida_Travel_Guy67
"The tour was okay.
I was hoping for opportunities to take photos and we were able to get a few; just not as many as I had hoped. We did walk back to the places for photos.",6-Sep-17,30,Ghost Tour Carriage Ride,Old South Carriage Company,Susan N
"We expected to at least ride by East Bay St. mansions on the Battery, but instead explored numerous ally ways and back streets! ""Disappointed"" is a word we used. Lots of informative history about churches (seen from afar) and homes we didn't see. We did...",5-Sep-17,30,Nice views of Charleston ally ways!,Old South Carriage Company,FSU2
"We tried to enter the office to purchase tickets and when we opened the door a man yelled from the back of the room that the office was closed and to go down the street for tickets. those in the street, whose job it is..",24-Aug-17,10,Very rude staff,Old South Carriage Company,Cheryl B
"Tour guide was nice and provided interested bits of information about Charleston but tour really missed the mark as a ""ghost tour."" We learned about a freed slave who hung around grave yards and a doctor who was shot in a duel but not sure...",13-Aug-17,20,Ghost tour without any ghosts,Old South Carriage Company,JRT889
"We booked a trip with Old South Carriage Company while visiting this weekend and came away disappointed. First of all, you pay up front and then are assigned a route by lottery. Please be aware that some are much more interesting than others. We spent...",23-Jul-17,20,Quite Disappointed,Old South Carriage Company,LPS789
We took the 35 minute evening tour because we arrived too late to take the 1 hour historical tour. Not sure it was worth it other than to say you took the carriage ride. 1 hour tour is much better.,6-Aug-17,30,OK,Old South Carriage Company,BillH298
"This was by far the worst carriage ride your I have ever taken in Charleston. I have been many times but two of my children had never been. A friend and I were visiting and we took seven children on a tour.
The tour guide...",4-Aug-17,10,Terrible tour and service ,Old South Carriage Company,Giametta5
"My group first selected this company because the website didn't indicate they operated their routes by way of lottery. Once we boarded the carriage, we were then told our route would be selected by 'lottery' - meaning, the selection we had made: Historic District, may...",2-Aug-17,20,Disappointed in Charleston,Old South Carriage Company,Susan P
"We were disappointed with the area we toured. We didn't know each carriage went to a different area based on the luck of the draw. Our area wasn't very interesting, but our driver was knowledgeable and the horse very well trained.",30-Jul-17,30,Old South Carriage Company,Old South Carriage Company,jaynie2017
"This was our 2nd tour in 2 years. The first one we enjoyed very much - this one not so much. Unfortunately, I have to point out that the tour guide was medicare - if at all.
She missed out on important history facts (slavery,...",18-Jul-17,20,2nd time was disappointing,Old South Carriage Company,Jule1964
"The guide John was great. Overall experience with this company was great.
My problem is that the city forces the carriage companies into a limited zone and you don't know what zone you're going to get to see. We unfortunately got the blue zone and...",1-Jul-17,30,It's was ok,Old South Carriage Company,Jokersmokes
"Our guide was knowledgeable about the city, l was very disappointed we were not able to choose where we wanted to go in the city , wanted to go by the beautiful homes by battery park by the water front , but our ride took...",25-Jun-17,20,Our carriage ride in Charleston never do again not the group one any way ,Old South Carriage Company,lisa s
"Our tour guide was friendly and had some good jokes. The tour itself was a great way to see historic Charleston and help us decide where we wanted to visit on foot. Nonetheless, our tour guide said something that was rather perturbing and controversial and...",23-Jun-17,30,Innacurate information shared by tour guide,Old South Carriage Company,msbettylou100
"In theory the carriage tour is a great introduction to Charleston. In reality there is a lottery system that determines the route each carriage takes. This is explained in what I would call ""the fine print"" on the website and applies to all tour companies....",12-Jun-17,30,Just okay,Old South Carriage Company,ats54
"We weren't told when we purchased the tickets that they choose where you get to tour the city at by lottery. We wanted to see Charleston and learn about its rich history. Instead, We paid $84 for the carriage tour to take us to see...",6-Jun-17,10,Disappointing ,Old South Carriage Company,childerst
"We had taken one of these tour years ago from a competitor; however, I took my parents this year and wanted them to really enjoy it; therefore, we took a private tour. As far as the ride and the information given, we enjoyed the large...",30-May-17,20,Disappointed,Old South Carriage Company,Tony M
I would have given this a great review except that I was sore by the end of it. They pack 4 people across and with 4 adults under 200 pounds each it would be tight. We had a guy over 300 pounds in our row...,24-May-17,20,They need to put a size restriction on people in a carriage.,Old South Carriage Company,Bruce D
"I did quite a bit of research before booking our whitewater rafting and when we decided to camp the night before I chose this company because I thought it would provide a less 'rugged' experience, a more comfortable camping trip as advertised on their website...",7-Sep-16,30,"Great rafting experience, but misleading website. Lower you're expectations and it's ok",American Whitewater Expeditions,IlariaK
First off my wife and I arrived about 4:00 pm on Wed with no one to greet us as advertised. So we had to search for someone in the staff to find what camp site was ours. Finally we found a staff member in camp...,17-Jul-11,20,Camp someplace else,American Whitewater Expeditions,surfdog69
Wish there were more scary rapids. There were a few good splashes and some fun parts. Great for beginners rafting. But I think I'm an adrenaline junky and I would rate this rafting experience a 6/10. Our guide was good at his job but kept...,17-Aug-17,30,Good for your 1st rafting trip,Alpine Rafting,Stephanie B
"Shocked! We signed up for a ride, entertaining guests from France. When we showed up at the spot where we were to start, no sign of anyone!. After we called them, we were informed that the trip had been cancelled. No apologies were volunteered ,...",7-Jul-17,10,Shocked!,Alpine Rafting,farahs123
"Good rafting with friendly crew! We booked a full day extreme rafting and ended with 2h30 min rafting , 1hour lunch and a lot of talking. So little bit dissapointed if they promised us full day. We also payed for extreme rafting but had to...",15-Jun-17,30,Great but not a full day?!,Alpine Rafting,Floras09
I have been rafting in many places around the world and if you are looking for a float trip with a couple of splashes then this is your trip!! Great for beginners and people who are nervous but kind of a joke for people that...,27-Aug-16,30,Not sure how they rate their Rapids...,Alpine Rafting,John D
"We did the rafting trip on the Kicking Horse River and while it was a fun trip, If I return to the area, I think I would try a different company. My trip with Alpine was the 5th time I've done a whitewater trip, all...",17-Aug-16,30,A step down from other rafting companies/adventures,Alpine Rafting,RTAMidwest
"We were lured by the promise of a gentle ride down the river at supper time with the possibility of some wet spots. So far, so good. The young man who paddled was great, capable and knowledgeable. The landing was at a sand beach...great.
What...",5-Aug-16,30,"Evening float. Nice ride, terrible access.",Alpine Rafting,DianeDianeDiane905
"We were 8 friends that booked the rafting trip but unfortunately only 6 of us could make it. Around 5 hours before the trip started though, i gave a call asking if they could replace the two with some last minute bookings. I was informed...",24-Jul-16,20,Awesome rafting ruined by front end staff,Alpine Rafting,A TripAdvisor Member
We wanted to do middle and lower canyon (Ultimate whitewater - $135) but were told after we arrived and paid that lower canyon was closed and we would have to do middle canyon twice. Later we found out lower canyon is open very rarely each...,30-Dec-15,30,Misleading on website but otherwise fun,Alpine Rafting,Brenton A
I booked a family whitewater rafting trip on july 4th for august 9th and had everything confirmed. Well while I was on vacation I luckily checked my emails and discovered they cancelled my trip. They sent that that email on August 7th at 1336h.This quite...,17-Aug-14,10,Unbelievable. Do Not Book,Alpine Rafting,mokamercury
"I attempted to make stagette arrangements with their sales and marketing representative two months prior to the event I was planning for.
Emails of her response were vague and delayed, however inferring a likely probability of being able to create a custom trip for my...",12-Aug-14,10,Poor Customer Service- leaving us high and dry last minute.,Alpine Rafting,Shyla J
"While I didn‚Äôt hire your company I have to post a comment about a negative experience with your rafting guides.
I had purchased a half day fishing trip with another company and had a wonderful experience outside of one incident. During our trip down the...",13-Aug-17,10,Disrespectful guides,Glacier Guides and Montana Raft,Ryan Y
My husband and parents decided to do the 2 1/2 hour white water rafting trip. It was a beautiful day! We were paired up with 2 other couples we did not know. My mom was scared because she had never white water rafter before. We...,22-Jul-16,30,Great time,Glacier Guides and Montana Raft,LLLDMB
"We did the 5 day Sperry Chalet/Cabin Float.
Our experience was vastly different on the two parts of the trip. I'd give the Sperry Chalet a 5 star rating, and the Cabin Float a 2 star rating. I tried to rate them separately, but TripÖ",2-Sep-15,30,"Hiking was great, rafting not so much",Glacier Guides and Montana Raft,rlsybrandy
"The experienced wasnt terrible, but far from good, i felt totally ripped off, they promise a level 4 rafting experience, which was not what happened. There is only one short section which was most a level 3. The tour was boring and very short, weÖ",13-Aug-17,20,Dont do the kicking horse tour,Hydra River Guides,Bruno S
"Yes its very exciting a few times on the water, our guide was super, but I felt the overall experience was a bit disorganized and the mood of the staff was one of boredom of routine, starting with the unfriendly reception at the checkin by...",10-Aug-17,20,Not sure if this is the best Outfit,Hydra River Guides,Family_o_fun
"I don't know how else to describe my experience with Hydra other than disappointing. A group of 3 of us rafted the Kicking Horse with a guide named Dave who had been on the river since 1992.
The facilities at Hydra on the Kicking Horse...",14-Aug-16,10,Disappointing at Best,Hydra River Guides,Andrew C
Found the directions misleading!! It was 1hour 45 away from Banff. We were led to believe it was 20 mins resulting in my autistic son losing his money and they wouldn't even reschedule... Terrible service wouldn't use them again!!! And very rude!!!,12-Sep-15,10,Very disappointed!!!,Hydra River Guides,amanda_pepper70
